from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
15,7,March,27,fast,medium,7.52333861187023,233.22349696797713,0.0,0.0,0.0
15,8,March,27,fast,fast,25.0,775.0,0.0,0.0,0.0
15,7,March,28,fast,medium,7.996436940161942,247.8895451450202,0.0,0.0,0.0
15,8,March,28,fast,fast,25.0,775.0,0.0,0.0,0.0
17,9,March,28,fast,fast,4.690420966346931,145.40304995675487,0.0,0.0,0.0
17,10,March,28,fast,fast,4.060305066856046,125.86945707253741,0.0,0.0,0.0
17,24,March,28,fast,medium,49.9782621558746,1549.3261268321128,0.0,0.0,0.0
45,44,March,28,fast,fast,4.26227017923064,132.13037555614983,0.0,0.0,0.0
15,8,March,29,fast,fast,7.199129435483755,223.1730124999964,0.0,0.0,0.0
43,50,March,29,fast,fast,20.601529342524373,638.6474096182556,0.0,0.0,0.0
15,8,March,30,fast,fast,7.199129435483755,223.1730124999964,0.0,0.0,0.0
18,10,March,30,fast,fast,13.827971449260371,428.6671149270715,0.0,0.0,0.0
18,25,March,30,fast,medium,12.176502723768817,377.4715844368333,0.0,0.0,0.0
26,34,March,30,fast,fast,0.3119189516128351,9.669487499997889,0.0,0.0,0.0
53,52,March,30,fast,fast,0.1,3.1,0.0,0.0,0.0
15,8,March,31,fast,fast,1.8880641407611352,58.52998836359519,0.0,0.0,0.0
18,10,March,31,fast,fast,7.920550110366111,245.53705342134944,0.0,0.0,0.0
18,25,March,31,fast,medium,25.97924973551322,805.3567418009098,0.0,0.0,0.0
11,4,March,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,10,March,33,fast,medium,12.023109517448091,372.7163950408908,0.0,0.0,0.0
15,7,March,33,fast,medium,8.385808105049488,259.96005125653414,0.0,0.0,0.0
29,30,March,33,fast,fast,2.734916400671217,84.78240842080774,0.0,0.0,0.0
34,27,March,33,fast,medium,1.8022825378390621,55.870758673010926,0.0,0.0,0.0
10,9,March,34,fast,fast,9.455763194440323,293.12865902765,0.0,0.0,0.0
14,13,March,34,fast,fast,0.1,3.1,0.0,0.0,0.0
15,7,March,34,fast,medium,1.0999750000000001,34.099225000000004,0.0,0.0,0.0
15,8,March,34,fast,fast,1.048267546527463,32.49629394235135,0.0,0.0,0.0
24,16,March,34,fast,medium,6.490744640496665,201.2130838553966,0.0,0.0,0.0
34,27,March,34,medium,medium,12.755821372270617,395.43046254038916,0.0,0.0,0.0
50,43,March,34,fast,fast,1.9037130270610447,59.01510383889239,0.0,0.0,0.0
14,13,March,35,fast,fast,23.784007173279633,737.3042223716686,0.0,0.0,0.0
29,30,March,35,fast,fast,8.491703611274382,263.24281194950584,0.0,0.0,0.0
44,43,March,35,fast,fast,3.299074864944984,102.27132081329451,0.0,0.0,0.0
14,13,March,36,fast,fast,20.0,620.0,0.0,0.0,0.0
15,8,March,37,fast,fast,2.5,77.5,0.0,0.0,0.0
4,11,March,38,fast,fast,0.699493205642824,21.684289374927545,0.0,0.0,0.0
15,7,March,38,fast,medium,0.23831500967576533,7.387765299948725,0.0,0.0,0.0
15,8,March,38,fast,fast,0.11988076492419843,3.7163037126501512,0.0,0.0,0.0
51,43,March,39,fast,fast,2.0740279286661547,64.2948657886508,0.0,0.0,0.0
50,43,April,2,fast,fast,1.002375122423004,30.07125367269012,0.0,0.0,0.0
45,53,April,3,fast,fast,1.187102510764852,35.61307532294556,0.0,0.0,0.0
50,43,April,3,fast,fast,0.7557997298061818,22.673991894185455,0.0,0.0,0.0
50,51,April,3,fast,medium,2.5949446983592526,77.84834095077758,0.0,0.0,0.0
45,53,April,4,fast,fast,4.3568892443349725,130.70667733004916,0.0,0.0,0.0
24,16,April,11,fast,fast,0.9929400000000003,29.788200000000007,0.0,0.0,0.0
21,14,April,13,fast,fast,3.467499937761831,104.02499813285493,0.0,0.0,0.0
45,53,April,13,fast,fast,10.104685495000002,303.14056485000003,0.0,0.0,0.0
27,34,April,14,fast,fast,8.028540684501884,240.85622053505654,0.0,0.0,0.0
27,34,April,15,fast,fast,9.252288883145654,277.5686664943696,0.0,0.0,0.0
43,50,April,15,fast,fast,0.12568135896838606,3.7704407690515818,0.0,0.0,0.0
47,46,April,15,fast,fast,6.887844154370308,206.63532463110923,0.0,0.0,0.0
13,21,April,16,fast,fast,1.3379891547826048,40.139674643478145,0.0,0.0,0.0
15,7,April,16,fast,medium,6.481363411250856,194.44090233752567,0.0,0.0,0.0
15,8,April,16,fast,fast,13.976217278848976,419.2865183654693,0.0,0.0,0.0
30,38,April,16,fast,fast,0.3027530047000937,9.082590141002811,0.0,0.0,0.0
33,25,April,16,medium,medium,7.478117850833058,224.34353552499175,0.0,0.0,0.0
39,48,April,16,fast,medium,10.936688471155549,328.10065413466646,0.0,0.0,0.0
40,48,April,16,fast,medium,5.479473000188875,164.38419000566626,0.0,0.0,0.0
52,53,April,16,fast,fast,7.234889686478354,217.04669059435062,0.0,0.0,0.0
1,2,April,17,fast,medium,0.27029344225651286,8.108803267695386,0.0,0.0,0.0
1,9,April,17,fast,medium,3.411321796598697,102.3396538979609,0.0,0.0,0.0
15,7,April,17,fast,medium,31.50861765740415,945.2585297221245,0.0,0.0,0.0
15,23,April,17,fast,medium,33.35543024852533,1000.6629074557599,0.0,0.0,0.0
16,24,April,17,medium,medium,13.503823654090723,405.1147096227217,0.0,0.0,0.0
25,18,April,17,medium,medium,16.137238929102878,484.1171678730864,0.0,0.0,0.0
26,34,April,17,fast,fast,3.5965715685851336,107.89714705755401,0.0,0.0,0.0
32,24,April,17,fast,medium,4.451795910619211,133.55387731857633,0.0,0.0,0.0
33,25,April,17,fast,medium,17.4756014024572,524.2680420737161,0.0,0.0,0.0
33,26,April,17,fast,medium,21.33129133045783,639.9387399137349,0.0,0.0,0.0
43,50,April,17,medium,fast,2.506715844364386,75.20147533093159,0.5,1.253357922182193,37.60073766546579
45,53,April,17,fast,fast,4.793038640369083,143.7911592110725,0.0,0.0,0.0
47,46,April,17,fast,fast,8.85537744027355,265.6613232082065,0.0,0.0,0.0
55,54,April,17,fast,fast,3.3341785593527433,100.0253567805823,0.0,0.0,0.0
11,4,April,18,medium,fast,0.7301340393095428,21.904021179286282,0.5,0.3650670196547714,10.952010589643141
15,7,April,18,fast,medium,33.0,990.0,0.0,0.0,0.0
15,22,April,18,fast,medium,7.103623667224724,213.10871001674172,0.0,0.0,0.0
15,22,April,18,fast,fast,25.0,750.0,0.0,0.0,0.0
15,23,April,18,fast,fast,22.063997850368395,661.9199355110518,0.0,0.0,0.0
30,29,April,18,fast,fast,9.38957679782936,281.6873039348808,0.0,0.0,0.0
41,42,April,18,fast,medium,7.213328569205231,216.39985707615693,0.0,0.0,0.0
43,50,April,18,fast,fast,0.9508416666666668,28.525250000000003,0.0,0.0,0.0
45,53,April,18,fast,fast,4.859656639377128,145.78969918131384,0.0,0.0,0.0
52,53,April,18,fast,fast,12.667437988299497,380.0231396489849,0.0,0.0,0.0
55,54,April,18,fast,fast,4.7233163277930466,141.6994898337914,0.0,0.0,0.0
2,9,April,19,fast,medium,3.3479488244397286,100.43846473319186,0.0,0.0,0.0
15,7,April,19,fast,medium,33.0,990.0,0.0,0.0,0.0
