from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
7,8,January,24,fast,fast,1.153809322852183,35.768089008417675,0.0,0.0,0.0
7,8,July,24,fast,fast,1.153809322852183,35.768089008417675,0.0,0.0,0.0
7,8,June,24,fast,fast,1.153809322852183,34.61427968556549,0.0,0.0,0.0
7,8,March,24,fast,fast,1.153809322852183,35.768089008417675,0.0,0.0,0.0
7,8,May,24,fast,fast,1.153809322852183,35.768089008417675,0.0,0.0,0.0
7,8,November,24,fast,fast,1.153809322852183,34.61427968556549,0.0,0.0,0.0
7,8,October,24,fast,fast,1.153809322852183,35.768089008417675,0.0,0.0,0.0
7,8,September,24,fast,fast,1.153809322852183,34.61427968556549,0.0,0.0,0.0
8,1,April,21,medium,medium,6.705008401144934,201.150252034348,0.0,0.0,0.0
8,1,June,21,fast,medium,7.998589984478269,239.95769953434805,0.0,0.0,0.0
8,1,May,21,fast,medium,8.760569597540112,271.5776575237435,0.0,0.0,0.0
8,16,November,19,medium,medium,0.9524099732465925,28.572299197397776,0.0,0.0,0.0
9,1,June,23,fast,medium,7.668366749038553,230.05100247115658,0.0,0.0,0.0
9,1,June,29,medium,medium,1.919450485037201,57.583514551116025,0.0,0.0,0.0
10,9,April,34,fast,fast,9.455763194440507,283.6728958332152,0.0,0.0,0.0
10,9,August,34,fast,fast,9.455763194440502,293.12865902765554,0.0,0.0,0.0
10,9,January,34,fast,fast,9.455763194440502,293.12865902765554,0.0,0.0,0.0
10,9,July,34,fast,fast,9.455763194440507,293.1286590276557,0.0,0.0,0.0
10,9,June,34,fast,fast,9.455763194440507,283.6728958332152,0.0,0.0,0.0
10,9,March,34,fast,fast,9.455763194440507,293.1286590276557,0.0,0.0,0.0
10,9,May,20,medium,medium,0.9887338914785477,30.65075063583498,0.0,0.0,0.0
10,9,May,20,fast,fast,2.0932555884799466,64.89092324287834,0.0,0.0,0.0
10,9,May,34,fast,fast,9.455763194440518,293.12865902765606,0.0,0.0,0.0
10,9,November,34,fast,fast,9.455763194440502,283.6728958332151,0.0,0.0,0.0
10,9,September,34,fast,fast,0.9127044184689179,27.381132554067538,0.0,0.0,0.0
10,11,December,34,medium,medium,9.455763194440499,293.12865902765543,0.0,0.0,0.0
10,11,February,34,fast,medium,9.455763194440507,264.7613694443342,0.0,0.0,0.0
10,11,October,34,medium,medium,9.455763194440502,293.12865902765554,0.0,0.0,0.0
10,11,September,34,fast,fast,8.543058775971588,256.29176327914763,0.0,0.0,0.0
11,4,April,25,fast,fast,5.867072320079515,176.01216960238546,0.0,0.0,0.0
11,4,April,27,fast,fast,23.182711649912324,695.4813494973697,0.0,0.0,0.0
11,4,April,33,fast,fast,11.878964693614108,356.36894080842325,0.0,0.0,0.0
11,4,August,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,August,33,fast,fast,11.878964693614114,368.2479055020375,0.0,0.0,0.0
11,4,December,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,December,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,4,February,27,fast,fast,2.147823399912454,60.139055197548714,0.0,0.0,0.0
11,4,February,33,fast,fast,11.878964693614108,332.61101142119503,0.0,0.0,0.0
11,4,January,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,January,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,4,July,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,July,33,fast,fast,11.878964693614108,368.2479055020374,0.0,0.0,0.0
11,4,June,17,fast,fast,18.127443289660675,543.8232986898203,0.0,0.0,0.0
11,4,June,18,fast,fast,12.248493479604448,367.4548043881334,0.0,0.0,0.0
11,4,June,19,fast,fast,0.47103221767363834,14.13096653020915,0.0,0.0,0.0
11,4,June,25,fast,fast,0.1,3.0,0.0,0.0,0.0
11,4,June,26,fast,fast,0.1,3.0,0.0,0.0,0.0
11,4,June,27,fast,fast,22.72923650311752,681.8770950935256,0.0,0.0,0.0
11,4,June,33,fast,fast,11.878964693614101,356.368940808423,0.0,0.0,0.0
11,4,March,27,fast,fast,2.147823399912454,66.58252539728608,0.0,0.0,0.0
11,4,March,33,fast,fast,11.878964693614101,368.24790550203716,0.0,0.0,0.0
11,4,May,15,fast,fast,4.3565094992066165,135.0517944754051,0.0,0.0,0.0
11,4,May,16,fast,fast,11.919988442953155,369.51964173154784,0.0,0.0,0.0
11,4,May,17,fast,fast,28.768004694102316,891.8081455171719,0.0,0.0,0.0
