iteration,Month,TimeIndex,cut_type,selection_rule,dual_selection,rhs_at_current_SEK,true_objective_SEK,theta_at_current_SEK,violation_SEK,nonzeros,n_arcs,n_vars,termination
3,February,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,144.88086222675162,144.88086222675162,0.0,144.88086222675162,12,124,1116,optimal
3,February,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.3806847221669,132.3806847221669,0.0,132.3806847221669,7,128,1152,optimal
3,October,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.1303755561538,132.1303755561538,0.0,132.1303755561538,7,122,1098,optimal
3,January,14,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,124.44238060978041,124.44238060978041,0.0,124.44238060978041,4,126,1134,optimal
3,August,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,119.64525292249547,119.64525292249547,0.0,119.64525292249547,7,122,1098,optimal
3,May,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,118.91722716197009,118.91722716197009,0.0,118.91722716197009,4,126,1134,optimal
3,July,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,118.71545831653255,118.71545831653255,0.0,118.71545831653255,7,130,1170,optimal
3,November,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.7857286346733,115.7857286346733,0.0,115.7857286346733,7,122,1098,optimal
3,June,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,112.17176776248844,112.17176776248844,0.0,112.17176776248844,7,130,1170,optimal
3,February,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,108.06668005902841,108.06668005902841,0.0,108.06668005902841,7,122,1098,optimal
3,January,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,99.32595820256687,99.32595820256687,0.0,99.32595820256687,3,122,1098,optimal
3,June,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,98.97224594834952,98.97224594834952,0.0,98.97224594834952,9,124,1116,optimal
3,January,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,84.78240842080751,84.78240842080751,0.0,84.78240842080751,5,124,1116,optimal
3,May,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,77.4352797515196,77.4352797515196,0.0,77.4352797515196,6,122,1098,optimal
3,May,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,74.428484847618,74.428484847618,0.0,74.428484847618,6,126,1134,optimal
3,October,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,63.6514344485616,63.6514344485616,0.0,63.6514344485616,12,92,828,optimal
3,November,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,61.59816236957256,61.59816236957256,0.0,61.59816236957256,12,92,828,optimal
3,June,12,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,59.75678625,59.75678625,0.0,59.75678625,9,96,864,optimal
3,November,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,57.11139081183134,57.11139081183134,0.0,57.11139081183134,9,128,1152,optimal
3,September,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,56.176247921520115,56.176247921520115,0.0,56.176247921520115,7,126,1134,optimal
3,October,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,55.746859313065826,55.746859313065826,0.0,55.746859313065826,4,130,1170,optimal
3,January,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.9365386365637,51.9365386365637,0.0,51.9365386365637,12,92,828,optimal
3,September,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.16982694897767,51.16982694897767,0.0,51.16982694897767,7,130,1170,optimal
3,July,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,51.135660406652775,51.135660406652775,0.0,51.135660406652775,5,124,1116,optimal
3,August,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,50.22881513156419,50.22881513156419,0.0,50.22881513156419,5,126,1134,optimal
3,October,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,45.236352499999974,45.236352499999974,0.0,45.236352499999974,4,122,1098,optimal
3,August,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,44.58707487041764,44.58707487041764,0.0,44.58707487041764,7,118,1062,optimal
3,July,38,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,44.28820000000003,44.28820000000003,0.0,44.28820000000003,3,112,1008,optimal
3,March,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,42.391204210403316,42.391204210403316,0.0,42.391204210403316,3,124,1116,optimal
3,March,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,33.291262698645326,33.291262698645326,0.0,33.291262698645326,3,120,1080,optimal
3,January,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,33.29126269864524,33.29126269864524,0.0,33.29126269864524,3,120,1080,optimal
3,January,39,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,32.147432894325505,32.147432894325505,0.0,32.147432894325505,3,106,954,optimal
3,May,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,31.073628795112683,31.073628795112683,0.0,31.073628795112683,9,90,810,optimal
3,December,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,29.50755191944559,29.50755191944559,0.0,29.50755191944559,5,128,1152,optimal
3,September,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,28.486007970784346,28.486007970784346,0.0,28.486007970784346,5,120,1080,optimal
3,December,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.93537933650403,27.93537933650403,0.0,27.93537933650403,3,124,1116,optimal
3,June,38,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,23.24437500000002,23.24437500000002,0.0,23.24437500000002,2,112,1008,optimal
3,June,14,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.367939037777493,22.367939037777493,0.0,22.367939037777493,3,126,1134,optimal
3,August,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,21.812422451571866,21.812422451571866,0.0,21.812422451571866,3,120,1080,optimal
3,July,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.738831899130375,20.738831899130375,0.0,20.738831899130375,7,130,1170,optimal
3,May,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,19.207712619195096,19.207712619195096,0.0,19.207712619195096,3,120,1080,optimal
3,December,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,18.723690000000015,18.723690000000015,0.0,18.723690000000015,3,126,1134,optimal
3,July,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,18.40008891685543,18.40008891685543,0.0,18.40008891685543,2,92,828,optimal
3,March,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,18.40008891685521,18.40008891685521,0.0,18.40008891685521,2,92,828,optimal
3,April,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.925268958238838,15.925268958238838,0.0,15.925268958238838,5,126,1134,optimal
3,July,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,5,90,810,optimal
3,April,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.035626836345156,15.035626836345156,0.0,15.035626836345156,5,90,810,optimal
3,August,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,14.81363124999998,14.81363124999998,0.0,14.81363124999998,5,130,1170,optimal
3,April,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.336995947092777,11.336995947092777,0.0,11.336995947092777,5,92,828,optimal
3,June,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,6.059591852666681,6.059591852666681,0.0,6.059591852666681,3,126,1134,optimal
3,June,8,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,5.890903750000001,5.890903750000001,0.0,5.890903750000001,3,20,180,optimal
3,May,12,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,5.702701158465192,5.702701158465192,0.0,5.702701158465192,7,96,864,optimal
3,July,39,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,5.645750000000003,5.645750000000003,0.0,5.645750000000003,3,106,954,optimal
3,March,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,4.4371624999999995,4.4371624999999995,0.0,4.4371624999999995,3,126,1134,optimal
3,March,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,4.43716249999629,4.43716249999629,0.0,4.43716249999629,3,130,1170,optimal
3,March,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.8653437499997096,3.8653437499997096,0.0,3.8653437499997096,5,130,1170,optimal
3,March,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.5123961921375324,3.5123961921375324,0.0,3.5123961921375324,5,126,1134,optimal
3,July,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,2.7418910776757106,2.7418910776757106,0.0,2.7418910776757106,3,130,1170,optimal
3,April,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.5,1.5,0.0,1.5,3,128,1152,optimal
3,September,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.5,1.5,0.0,1.5,3,122,1098,optimal
4,May,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1171.783963867113,1171.783963867113,0.0,1171.783963867113,18,130,1170,optimal
4,April,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1146.1317127801203,1146.1317127801203,0.0,1146.1317127801203,23,130,1170,optimal
4,May,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,998.4666925995052,998.4666925995052,0.0,998.4666925995052,11,130,1170,optimal
4,December,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,898.9447725725101,898.9447725725101,0.0,898.9447725725101,6,122,1098,optimal
4,July,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,814.2106308279032,814.2106308279032,0.0,814.2106308279032,14,130,1170,optimal
4,August,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,737.3042223716686,737.3042223716686,0.0,737.3042223716686,5,124,1116,optimal
4,April,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,673.3243670019053,673.3243670019053,0.0,673.3243670019053,10,120,1080,optimal
4,January,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,638.6474096182545,638.6474096182545,0.0,638.6474096182545,5,124,1116,optimal
4,April,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,625.4363650559475,625.4363650559475,0.0,625.4363650559475,14,130,1170,optimal
4,May,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,620.202740724005,620.202740724005,0.0,620.202740724005,10,130,1170,optimal
4,June,21,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,539.806537022943,539.806537022943,0.0,539.806537022943,17,130,1170,optimal
4,September,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,480.448059671631,480.448059671631,0.0,480.448059671631,7,126,1134,optimal
4,April,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,436.934967268108,436.934967268108,0.0,436.934967268108,7,126,1134,optimal
4,June,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,422.79094250914164,422.79094250914164,0.0,422.79094250914164,15,126,1134,optimal
4,October,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,400.6517743773966,400.6517743773966,0.0,400.6517743773966,10,124,1116,optimal
4,August,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,387.5,387.5,0.0,387.5,5,130,1170,optimal
4,April,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,380.0231396489849,380.0231396489849,0.0,380.0231396489849,5,130,1170,optimal
4,July,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,293.1286590276518,293.1286590276518,0.0,293.1286590276518,9,128,1152,optimal
4,December,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,291.4166834125234,291.4166834125234,0.0,291.4166834125234,9,130,1170,optimal
4,May,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,290.1221695636934,290.1221695636934,0.0,290.1221695636934,12,130,1170,optimal
4,April,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,259.31177895308304,259.31177895308304,0.0,259.31177895308304,12,122,1098,optimal
4,September,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,241.7262576017679,241.7262576017679,0.0,241.7262576017679,10,124,1116,optimal
4,June,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,234.58329276558328,234.58329276558328,0.0,234.58329276558328,9,122,1098,optimal
4,June,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,218.2983168065481,218.2983168065481,0.0,218.2983168065481,7,126,1134,optimal
4,July,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,214.92392320006883,214.92392320006883,0.0,214.92392320006883,6,126,1134,optimal
4,April,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,191.33732058405957,191.33732058405957,0.0,191.33732058405957,3,128,1152,optimal
4,November,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,186.77923513289113,186.77923513289113,0.0,186.77923513289113,7,130,1170,optimal
4,November,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,184.1201643890723,184.1201643890723,0.0,184.1201643890723,7,130,1170,optimal
4,February,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,181.40627191432185,181.40627191432185,0.0,181.40627191432185,16,130,1170,optimal
4,September,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,172.18543931622378,172.18543931622378,0.0,172.18543931622378,8,130,1170,optimal
4,May,22,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,170.5,170.5,0.0,170.5,4,128,1152,optimal
4,October,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,169.518671302911,169.518671302911,0.0,169.518671302911,3,130,1170,optimal
4,May,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,160.9093947762861,160.9093947762861,0.0,160.9093947762861,6,126,1134,optimal
4,December,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,146.5643295138259,146.5643295138259,0.0,146.5643295138259,4,128,1152,optimal
4,May,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,139.52399957422358,139.52399957422358,0.0,139.52399957422358,13,130,1170,optimal
4,November,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,138.78433324718605,138.78433324718605,0.0,138.78433324718605,4,126,1134,optimal
4,December,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,137.25835032423794,137.25835032423794,0.0,137.25835032423794,2,130,1170,optimal
4,August,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,137.25835032423737,137.25835032423737,0.0,137.25835032423737,3,130,1170,optimal
4,April,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.24160508425285,132.24160508425285,0.0,132.24160508425285,14,130,1170,optimal
4,June,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,129.1719654335192,129.1719654335192,0.0,129.1719654335192,6,126,1134,optimal
4,July,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,122.09756976421082,122.09756976421082,0.0,122.09756976421082,10,122,1098,optimal
4,March,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,121.87832446195733,121.87832446195733,0.0,121.87832446195733,9,130,1170,optimal
4,June,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,116.38065752872826,116.38065752872826,0.0,116.38065752872826,3,130,1170,optimal
4,January,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.9108266879309,115.9108266879309,0.0,115.9108266879309,7,130,1170,optimal
4,June,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,105.56333284899577,105.56333284899577,0.0,105.56333284899577,5,118,1062,optimal
4,July,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,104.39422849850742,104.39422849850742,0.0,104.39422849850742,8,130,1170,optimal
4,November,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,97.95776564765433,97.95776564765433,0.0,97.95776564765433,5,130,1170,optimal
4,April,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,82.3210232044999,82.3210232044999,0.0,82.3210232044999,4,122,1098,optimal
4,November,27,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,64.43470199737789,64.43470199737789,0.0,64.43470199737789,5,120,1080,optimal
4,January,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,55.106860000000005,55.106860000000005,0.0,55.106860000000005,4,118,1062,optimal
4,June,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,53.663908109992136,53.663908109992136,0.0,53.663908109992136,9,126,1134,optimal
4,June,10,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,52.08255000000002,52.08255000000002,0.0,52.08255000000002,6,32,288,optimal
4,March,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,48.71050336025266,48.71050336025266,0.0,48.71050336025266,5,124,1116,optimal
4,April,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,42.4375875,42.4375875,0.0,42.4375875,5,130,1170,optimal
4,January,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,35.111828190978365,35.111828190978365,0.0,35.111828190978365,4,130,1170,optimal
4,May,35,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,34.17584375000001,34.17584375000001,0.0,34.17584375000001,5,124,1116,optimal
4,July,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.935379336505903,27.935379336505903,0.0,27.935379336505903,3,124,1116,optimal
4,September,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.510524855074063,27.510524855074063,0.0,27.510524855074063,4,126,1134,optimal
4,September,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.034238067586358,27.034238067586358,0.0,27.034238067586358,3,124,1116,optimal
4,March,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.280700510493485,22.280700510493485,0.0,22.280700510493485,7,126,1134,optimal
4,May,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.280700510492494,22.280700510492494,0.0,22.280700510492494,3,126,1134,optimal
4,June,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.203200000000002,22.203200000000002,0.0,22.203200000000002,5,130,1170,optimal
4,July,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.738831899129053,20.738831899129053,0.0,20.738831899129053,4,130,1170,optimal
4,September,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.069837321737793,20.069837321737793,0.0,20.069837321737793,7,130,1170,optimal
4,December,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,5,90,810,optimal
4,September,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.03562683634506,15.03562683634506,0.0,15.03562683634506,5,90,810,optimal
4,March,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,7.993025,7.993025,0.0,7.993025,3,130,1170,optimal
4,June,12,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,4.539506645288882,4.539506645288882,0.0,4.539506645288882,5,96,864,optimal
4,March,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.1,3.1,0.0,3.1,5,128,1152,optimal
4,August,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.1,3.1,0.0,3.1,5,126,1134,optimal
4,November,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.0,3.0,0.0,3.0,5,126,1134,optimal
4,September,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.7501304017814334,1.7501304017814334,0.0,1.7501304017814334,3,130,1170,optimal
4,March,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,2,130,1170,optimal
4,May,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,3,126,1134,optimal
4,July,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,3,126,1134,optimal
4,October,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.55,1.55,0.0,1.55,3,122,1098,optimal
4,September,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.5,1.5,0.0,1.5,3,126,1134,optimal
4,February,31,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.4000000000000001,1.4000000000000001,0.0,1.4000000000000001,3,126,1134,optimal
5,October,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1530.1510928661453,1530.1510928661453,0.0,1530.1510928661453,12,130,1170,optimal
5,February,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1529.242671151462,1529.242671151462,0.0,1529.242671151462,13,130,1170,optimal
5,December,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1087.4357280874774,1087.4357280874774,0.0,1087.4357280874774,15,126,1134,optimal
5,September,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1039.7376572483101,1039.7376572483101,0.0,1039.7376572483101,11,130,1170,optimal
5,July,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,662.0167006484726,662.0167006484726,0.0,662.0167006484726,7,130,1170,optimal
5,February,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,495.90483111939056,495.90483111939056,0.0,495.90483111939056,8,130,1170,optimal
5,September,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,468.4771149999966,468.4771149999966,0.0,468.4771149999966,7,122,1098,optimal
5,June,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,429.3753319050365,429.3753319050365,0.0,429.3753319050365,8,126,1134,optimal
5,March,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,393.07987138153425,393.07987138153425,0.0,393.07987138153425,8,130,1170,optimal
5,May,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,387.5,387.5,0.0,387.5,4,130,1170,optimal
5,July,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,387.5,387.5,0.0,387.5,5,130,1170,optimal
5,November,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,375.0,375.0,0.0,375.0,5,130,1170,optimal
5,June,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,365.40994019917116,365.40994019917116,0.0,365.40994019917116,11,130,1170,optimal
5,June,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,330.9599677555259,330.9599677555259,0.0,330.9599677555259,4,130,1170,optimal
5,May,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,246.29689334762523,246.29689334762523,0.0,246.29689334762523,5,124,1116,optimal
5,April,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,202.55735481136074,202.55735481136074,0.0,202.55735481136074,4,130,1170,optimal
5,September,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,191.33732058405116,191.33732058405116,0.0,191.33732058405116,3,128,1152,optimal
5,March,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,184.39101680094376,184.39101680094376,0.0,184.39101680094376,8,122,1098,optimal
5,April,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,176.0121696023855,176.0121696023855,0.0,176.0121696023855,3,118,1062,optimal
5,April,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,164.0503270673313,164.0503270673313,0.0,164.0503270673313,3,130,1170,optimal
5,April,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,153.66268639936942,153.66268639936942,0.0,153.66268639936942,6,122,1098,optimal
5,May,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,129.98002562826736,129.98002562826736,0.0,129.98002562826736,5,124,1116,optimal
5,September,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,127.86810537692304,127.86810537692304,0.0,127.86810537692304,7,122,1098,optimal
5,March,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.9108266879124,115.9108266879124,0.0,115.9108266879124,7,130,1170,optimal
5,June,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.02550123557656,115.02550123557656,0.0,115.02550123557656,7,126,1134,optimal
5,October,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,94.31717464861836,94.31717464861836,0.0,94.31717464861836,6,130,1170,optimal
5,February,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,89.71376986159906,89.71376986159906,0.0,89.71376986159906,6,122,1098,optimal
5,March,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,66.0651877780769,66.0651877780769,0.0,66.0651877780769,4,122,1098,optimal
5,May,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,66.0651877780769,66.0651877780769,0.0,66.0651877780769,4,122,1098,optimal
5,August,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,66.0651877780769,66.0651877780769,0.0,66.0651877780769,4,122,1098,optimal
5,November,28,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,63.93405268846152,63.93405268846152,0.0,63.93405268846152,4,122,1098,optimal
5,June,32,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,57.3014139667436,57.3014139667436,0.0,57.3014139667436,3,126,1134,optimal
5,June,29,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,36.271624999999986,36.271624999999986,0.0,36.271624999999986,4,124,1116,optimal
5,September,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,35.61307532294599,35.61307532294599,0.0,35.61307532294599,3,92,828,optimal
5,May,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,21.693516861283005,21.693516861283005,0.0,21.693516861283005,6,130,1170,optimal
5,December,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.738831899130375,20.738831899130375,0.0,20.738831899130375,4,130,1170,optimal
5,February,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.124503686896944,20.124503686896944,0.0,20.124503686896944,5,126,1134,optimal
5,June,22,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,16.421849022419124,16.421849022419124,0.0,16.421849022419124,3,128,1152,optimal
5,March,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.714895811998124,11.714895811998124,0.0,11.714895811998124,5,92,828,optimal
5,June,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.336995947094959,11.336995947094959,0.0,11.336995947094959,5,92,828,optimal
5,June,8,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.95339757444518,3.95339757444518,0.0,3.95339757444518,3,20,180,optimal
5,April,15,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.7704407690557202,3.7704407690557202,0.0,3.7704407690557202,5,126,1134,optimal
5,May,30,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,3.1,3.1,0.0,3.1,5,122,1098,optimal
6,September,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1307.5143227638969,1307.5143227638969,0.0,1307.5143227638969,13,130,1170,optimal
6,December,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,775.0,775.0,0.0,775.0,8,130,1170,optimal
